id,images,order,geometry,represents,category,subcategory,notes,Primary Name - Japanese,Primary Name - English Translation,Primary Name - Hiragana Reading,Primary Name - Romaji,Primary Name - English Substitutions for Kanji,Secondary Name - Japanese,Secondary Name - English Translation,Secondary Name - Hiragana Reading,Secondary Name - Romaji,Secondary Name - English Substitutions for Kanji,Tertiary Name - Japanese,Tertiary Name - English Translation,Tertiary Name - Hiragana Reading,Tertiary Name - Romaji,Tertiary Name - English Substitutions for Kanji,Quaternary Name - Japanese,Quaternary Name - English Translation,Quaternary Name - Hiragana Reading,Quaternary Name - Romaji,Quaternary Name - English Substitutions for Kanji,Quinternary Name - Japanese,Quinternary Name - English Translation,Quinternary Name - Hiragana Reading,Quinternary Name - Romaji,Quinternary Name - English Substitutions for Kanji
403,403.png (https://dl.airtable.com/Zdm9LpZxTcyoW40hXn4j_403.png),309,"element - hourglass - fundo,basic element - 1 - ring / circle / dot,aspect - subtraction / inversion,aspect - empty / outline,aspect - overlapping circles - other,repetition - 3-radial symmetry",tool - counterweight,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,three-way / 三つ / みつ / mitsu,,三つ組み分銅,three braided counterweights,みつくみふんどう,mitsu kumi fundō,three braid part copper,,,,,,,,,,,,,,,,,,,,
420,420.png (https://dl.airtable.com/Gi8pU4dgQcSVEPAINxQX_420.png),310,"basic element - 1 - ring / circle / dot,element - U-shaped - crescent / horn,element - U-shaped - arc / annular sector,element - O-shaped - lens,aspect - overlapping circles - other,repetition - 3-radial symmetry",character,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,three-way / 三つ / みつ / mitsu,,三つ大の字,"three Japanese characters for ""big""",みつだいのじ,mitsu dai no ji,three big character,,,,,,,,,,,,,,,,,,,,
450,450.png (https://dl.airtable.com/qEIiivyaTCK7MCHn9Ezx_450.png),311,"basic element - 1 - ring / circle / dot,element - U-shaped - arc / annular sector,element - bent wire with curly ends,repetition - 3-radial symmetry",tool - kettle,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,three-way / 三つ / みつ / mitsu,,五徳,kettle stand,ごとく,gotoku,five virtue,,,,,,,,,,,,,,,,,,,,
446,446.png (https://dl.airtable.com/L30XlP13QUaYL2qTPccV_446.png),312,"basic element - 3 - triangle,basic element - 1 - ring / circle / dot,repetition - 3-radial symmetry",body part - epidermis - scale,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,three-way / 三つ / みつ / mitsu,,赤垣鱗,Akagaki scale,あかがきうろこ,akagaki uroko,red fence scale,,,,,,,,,,,,,,,,,,,,
449,449.png (https://dl.airtable.com/oZ3y46k8QN9WGl03KWL0_449.png),313,"basic element - 1 - ring / circle / dot,element - warped square cross star thing,element - star - warped,aspect - overlapping circles - other,element - O-shaped - lens,repetition - 4-radial symmetry",treasure / money,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,seven treasures / 七宝 / しっぽう / shippō,,七宝,seven treasures,しっぽう,shippō,seven treasure,甲地割,armor cracks,こうじわり,kōji wari,shell ground split,,,,,,,,,,,,,,,
33,33.png (https://dl.airtable.com/aJoIDOYcRB2CnkwGp5W5_33.png),314,"basic element - 1 - ring / circle / dot,element - O-shaped - lens,basic element - 3 - triangle,element - warped square cross star thing,aspect - overlapping circles - other,element - U-shaped - arc / annular sector,aspect - empty / outline,repetition - 4-radial symmetry",treasure / money,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,seven treasures / 七宝 / しっぽう / shippō,,大岡七宝,Ōoka seven treasures,おおおかしっぽう,ōoka shippō,big hill seven treasure,,,,,,,,,,,,,,,,,,,,
444,444.png (https://dl.airtable.com/QCmegk3FRSmUfnPIqeE4_444.png),315,"basic element - 4 - square,element - U-shaped - chevron,repetition - 4-lateral symmetry",tool - spool / reel,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,miscellaneous centrifugal / 雑の遠心的 / ざつのえんしんてき / zatsu no enshinteki,,桛四つ目,skein four-eyes,かせよつめ,kase yotsume,skein four eye,,,,,,,,,,,,,,,,,,,,
399,399.png (https://dl.airtable.com/znmurQSAQMimmi1CbYOf_399.png),316,"basic element - 4 - square,polyelement - ring of - squares,element - star - lakshmi,aspect - empty / outline,repetition - 8-radial symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,miscellaneous centrifugal / 雑の遠心的 / ざつのえんしんてき / zatsu no enshinteki,,風車,windmill,ふうしゃ,fūsha,wind car,,,,,,,,,,,,,,,,,,,,
293,293.png (https://dl.airtable.com/fAdVpVtSzS7Vs9IVMbu1_293.png),317,"element - star - cross,basic element - 8 - octagon,basic element - 1 - ring / circle / dot,aspect - empty / outline,basic element - 3 - triangle,repetition - 4-lateral symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,miscellaneous centrifugal / 雑の遠心的 / ざつのえんしんてき / zatsu no enshinteki,,村濃,"""murago"" dyeing style",むらご,murago,village deep,,,,,,,,,,,,,,,,,,,,
345,345.png (https://dl.airtable.com/vBetAkYJQ0waxDhIgSSi_345.png),318,"element - O-shaped - lens,basic element - 4 - rhombus,element - hourglass - fundo,element - rhombus - jagged,polyelement - ring of - rings,aspect - empty / outline,polyelement - linked rings,repetition - 2-lateral symmetry","ring,plant - melon",cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,miscellaneous centrifugal / 雑の遠心的 / ざつのえんしんてき / zatsu no enshinteki,,輪違い木瓜,interlocked ring quince,わちがいもっこう,wa chigai mokkō,ring staggered tree melon,,,,,,,,,,,,,,,,,,,,
91,91.png (https://dl.airtable.com/LEDjszrQTq2eolEHZjjY_91.png),319,"element - warped square cross star thing,repetition - 4-radial symmetry",tool - spool / reel,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,cross / 十字 / じゅうじ / jūji,,糸巻,thread spool,いとまき,itomaki,thread roll,反り角,warped square,そりかく,sori kaku,warp angle,,,,,,,,,,,,,,,
94,94.png (https://dl.airtable.com/OZ1PrUzRTpmmTuQBwk1o_94.png),320,"element - star - cross,aspect - indented,repetition - 4-radial symmetry",plant - bamboo,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,cross / 十字 / じゅうじ / jūji,,違い切竹,interlocked cut bamboo,ちがいきりたけ,chigai karitake,staggered cut bamboo,切竹十字,cut bamboo cross,きりたけじゅうじ,kiri take jūji,cut bamboo ten character,切竹久留子,cut bamboo cross,きりたけくるす,kiri take kurusu,cut bamboo long abroad child,,,,,,,,,,
7,7.png (https://dl.airtable.com/LYvHI5AZTrqsdh4NZaFA_7.png),321,"element - star - cross,polyelement - ring of - crosses,repetition - 4-radial symmetry",tool - spool / reel,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,cross / 十字 / じゅうじ / jūji,,桛木,wooden skein,かせぎ,kasegi,skein tree,桛木久留子,wooden skein cross,かせぎくるす,kasegi kurusu,skein tree long abroad child,,,,,,,,,,,,,,,
359,359.png (https://dl.airtable.com/CHeO0uAxSwS3rap65eGL_359.png),322,"element - star - cross,polyelement - ring of - crosses,repetition - 4-radial symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,cross / 十字 / じゅうじ / jūji,,角形久留子,square cross,かくがたくるす,kakugata kurusu,angle shape long abroad child,,,,,,,,,,,,,,,,,,,,
429,429.png (https://dl.airtable.com/DuCCmTujTKWEkXH0wmj9_429.png),323,"polyelement - ring of - crosses,basic element - 1 - ring / circle / dot,basic element - 2 - bar / dash,aspect - implied shape,basic element - 4 - square,element - U-shaped - arc / annular sector,element - star - cross,repetition - 4-radial symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,cross / 十字 / じゅうじ / jūji,,日置十文字,Hioki cross,ひおきじゅうもんじ,hioki jūmonji,sun placement ten letter character,,,,,,,,,,,,,,,,,,,,
95,95.png (https://dl.airtable.com/SeXXJY1FSsKvEDDZQLPN_95.png),324,"element - star - cross,element - star - asterisk,aspect - empty / outline,aspect - indented,repetition - 6-radial symmetry","animal - tortoise,body part - epidermis - other",cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,cross / 十字 / じゅうじ / jūji,,六方亀甲,six directional tortoise shell,ろっぽうきっこう,roppō kikkō,six side tortoise shell,,,,,,,,,,,,,,,,,,,,
115,"115.png (https://dl.airtable.com/Bzint9UpQe64Clb2b8Tw_115.png),115b.png (https://dl.airtable.com/AqNqAqOQNebIP0zHuJeA_115b.png),115c.png (https://dl.airtable.com/EOhLzHKHQMKSNgxPmiz3_115c.png)",325,"element - swastika / pinwheel / spiral,repetition - varying radial symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,"""tomoe"" / 巴 / ともえ / tomoe",,巴,"""tomoe""",ともえ,tomoe,tomoe,鞆絵,"""tomoe""",ともえ,tomoe,archer's-wrist-protector painting,,,,,,,,,,,,,,,
114,114.png (https://dl.airtable.com/Mqmf8w0Sam4T6mqaZS7Q_114.png),326,"aspect - subtraction / inversion,element - swastika / pinwheel / spiral,repetition - 3-radial symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,"""tomoe"" / 巴 / ともえ / tomoe",,抜け巴,"inverse ""tomoe""",ぬけともえ,nuke tomoe,"remove ""tomoe""",,,,,,,,,,,,,,,,,,,,
116,116.png (https://dl.airtable.com/A0VbwCVgQR6BGDLUGVCa_116.png),327,repetition - 2-radial symmetry,,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,"""tomoe"" / 巴 / ともえ / tomoe",,勾玉巴,"""magatama"" ""tomoe""",まがたまともえ,magatama tomoe,"slope sphere ""tomoe""",,,,,,,,,,,,,,,,,,,,
421,421.png (https://dl.airtable.com/6i37uAfERSO81eHXWQgv_421.png),328,"element - swastika / pinwheel / spiral,basic element - 1 - ring / circle / dot,repetition - 2-radial symmetry",delta,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,"""tomoe"" / 巴 / ともえ / tomoe",,割り追い洲浜,"split ""suhama"" chasing each other",わりおいすはま,wari oi suhama,split chase sandbank beach,,,,,,,,,,,,,,,,,,,,
445,445.png (https://dl.airtable.com/WBWCBqkTWGQlzD0d4GmH_445.png),329,repetition - 3-radial symmetry,,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,"""tomoe"" / 巴 / ともえ / tomoe",,鞠巴,"kickball ""tomoe""",まりどもえ,mari domoe,"ball ""tomoe""",変わり巴,"transfigured ""tomoe""",かわりともえ,kawari tomoe,"transfigure ""tomoe""",,,,,,,,,,,,,,,
343,"343c.png (https://dl.airtable.com/6oLay3TI6UOhtJ2RgxHX_343c.png),343.png (https://dl.airtable.com/ziLnrWqaS0WjDrn7z3N9_343.png),343b.png (https://dl.airtable.com/xMLTWmOdQaqmxXedEUL8_343b.png)",330,"basic element - 1 - ring / circle / dot,""aspect - alternating - over, under"",polyelement - ring of - rings,aspect - overlapping circles - other,element - O-shaped - lens,aspect - empty / outline,polyelement - linked rings,repetition - varying radial symmetry",ring,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,staggered rings / 輪違い / わちがい / wa chigai,,〜輪違い,a number of interlocked rings,〜つ輪違い,wa chigai,ring staggered,,,,,,,,,,,,,,,,,,,,
339,339.png (https://dl.airtable.com/ahK6Pz52QdaxLYDav3JE_339.png),331,"basic element - 1 - ring / circle / dot,""aspect - alternating - over, under"",polyelement - ring of - rings,aspect - overlapping circles - other,element - O-shaped - lens,aspect - empty / outline,polyelement - linked rings,repetition - 7-radial symmetry","tool - kettle,plant - bamboo",cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,staggered rings / 輪違い / わちがい / wa chigai,,籠目釜敷,woven bamboo kettle trivet,かごめかましき,kagome kamashiki,basket eye kettle trivet,,,,,,,,,,,,,,,,,,,,
113,113.png (https://dl.airtable.com/VixJnHcxS32rIPUoFEMt_113.png),332,"basic element - 1 - ring / circle / dot,polyelement - line through rings / dots,polyelement - linked rings,polyelement - ring of - rings,aspect - overlapping circles - other,element - O-shaped - lens,aspect - ring in center position,element - star - warped,repetition - 8-radial symmetry","tool - kettle,heavenly body",cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,staggered rings / 輪違い / わちがい / wa chigai,,釜敷九曜,kettle trivet Navagraha,かましきくよう,kamashiki kuyō,kettle trivet nine day,,,,,,,,,,,,,,,,,,,,
355,355.png (https://dl.airtable.com/6bb15z7Qv2yDKWnOtCRw_355.png),333,"element - O-shaped - ellipse,polyelement - cross of variable-width-shape,""aspect - alternating - over, under"",aspect - of four - cluster,aspect - empty / outline,polyelement - linked rings,repetition - 4-radial symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,staggered rings / 輪違い / わちがい / wa chigai,,鎖金,door lock,とじがね,tojigane,chain gold,,,,,,,,,,,,,,,,,,,,
354,354.png (https://dl.airtable.com/IwqU9aRSS3CZ9XFVg4Y5_354.png),334,"basic element - 4 - rhombus,element - star - cross,polyelement - cross of variable-width-shape,basic element - 8 - octagon,""aspect - alternating - over, under"",aspect - of four - cluster,aspect - empty / outline,repetition - 4-radial symmetry",,cyclical shape / 周期的な形状 / しゅうきてきなけいじょう / shūkiteki na keijō,staggered rings / 輪違い / わちがい / wa chigai,,陰組み菱,braided diamond outline,かげくみびし,kage kumi bishi,shadow braid rhombus,陰結び菱,knotted diamond outline,かげむすびびし,kage musubi bishi,shadow knot rhombus,,,,,,,,,,,,,,,
